attribution_id,campaign_id,audience_id,media_channel,timestamp,touchpoint_type,attribution_percent,benchmark
ATTR_004757,CAM_000009,AUD_000351,OOH,2025-06-13 23:51:52,Share,1.0,0.23
ATTR_004758,CAM_000384,AUD_000187,Streaming,2025-06-15 05:59:58,Click,0.5,0.48
ATTR_004759,CAM_000318,AUD_000823,Print,2025-04-08 16:19:55,Share,0.24,0.27
ATTR_004760,CAM_000073,AUD_000572,Retail,2025-08-03 19:57:21,Share,0.66,0.33
ATTR_004761,CAM_000204,AUD_000982,OOH,2025-06-21 06:06:45,Share,0.68,0.13
ATTR_004762,CAM_000224,AUD_000190,Radio,2025-07-22 11:23:53,View,0.29,0.79
ATTR_004763,CAM_000338,AUD_000766,Digital,2025-02-20 17:29:54,Share,0.19,0.48
ATTR_004764,CAM_000073,AUD_000519,Radio,2025-07-15 12:35:14,Engagement,0.52,0.14
ATTR_004765,CAM_000008,AUD_000777,Email,2025-03-08 01:54:01,View,1.0,0.09
ATTR_004766,CAM_000261,AUD_000286,Streaming,2025-08-24 18:36:53,Engagement,0.56,0.51
ATTR_004767,CAM_000227,AUD_000087,Streaming,2025-08-09 00:45:26,Engagement,0.15,0.57
ATTR_004768,CAM_000142,AUD_000640,OOH,2025-06-27 10:02:23,Impression,0.48,0.64
ATTR_004769,CAM_000010,AUD_001131,Digital,2025-04-16 21:17:12,Conversion,0.99,0.67
ATTR_004770,CAM_000004,AUD_001071,Streaming,2025-08-05 04:48:20,View,0.22,0.5
ATTR_004771,CAM_000337,AUD_000773,Print,2025-05-05 14:29:20,Conversion,0.61,0.5
ATTR_004772,CAM_000014,AUD_000495,Email,2025-05-30 20:23:23,Comment,0.23,0.63
ATTR_004773,CAM_000005,AUD_000376,Email,2025-01-08 07:43:17,Impression,0.36,0.11
ATTR_004774,CAM_000351,AUD_000490,Digital,2025-08-19 10:07:53,View,0.37,0.4
ATTR_004775,CAM_000050,AUD_000410,Digital,2025-04-19 23:57:17,Impression,0.94,0.5
ATTR_004776,CAM_000380,AUD_000814,Social,2025-05-15 11:41:26,Engagement,0.37,0.38
ATTR_004777,CAM_000295,AUD_000292,OOH,2025-02-15 07:26:35,View,0.98,0.35
ATTR_004778,CAM_000133,AUD_000277,Radio,2025-03-16 18:48:43,Engagement,0.97,0.17
ATTR_004779,CAM_000140,AUD_001016,Streaming,2025-07-25 23:21:51,Engagement,0.48,0.49
ATTR_004780,CAM_000015,AUD_000416,Social,2025-01-10 12:24:52,Comment,0.78,0.27
ATTR_004781,CAM_000131,AUD_000693,Retail,2025-05-08 15:42:20,View,0.24,0.21
ATTR_004782,CAM_000081,AUD_000390,OOH,2025-07-13 02:23:13,Click,0.88,0.57
ATTR_004783,CAM_000066,AUD_000151,Email,2025-08-12 06:57:45,View,0.19,0.75
ATTR_004784,CAM_000080,AUD_001140,OOH,2025-02-12 10:19:06,Comment,0.58,0.37
ATTR_004785,CAM_000116,AUD_001140,Streaming,2025-08-23 02:58:08,Share,0.43,0.17
ATTR_004786,CAM_000365,AUD_001057,Email,2025-08-02 15:59:00,Click,0.85,0.26
ATTR_004787,CAM_000314,AUD_000962,OOH,2025-08-24 10:29:35,Engagement,0.28,0.09
ATTR_004788,CAM_000116,AUD_000829,Email,2025-07-24 15:00:56,Impression,0.77,0.36
ATTR_004789,CAM_000342,AUD_001053,Retail,2025-06-08 05:13:18,View,0.15,0.52
ATTR_004790,CAM_000088,AUD_000938,Print,2025-07-19 18:42:21,Impression,0.18,0.77
ATTR_004791,CAM_000379,AUD_001155,Streaming,2025-07-08 08:17:34,View,0.61,0.77
ATTR_004792,CAM_000031,AUD_001106,OOH,2025-06-18 14:14:02,Conversion,0.2,0.79
ATTR_004793,CAM_000226,AUD_000222,Print,2025-07-17 05:32:45,View,0.62,0.6
ATTR_004794,CAM_000375,AUD_000082,Radio,2025-06-16 03:44:05,View,0.17,0.49
ATTR_004795,CAM_000005,AUD_000959,Email,2025-04-10 08:10:40,Click,0.47,0.1
ATTR_004796,CAM_000274,AUD_000648,Radio,2024-12-18 22:35:33,Conversion,0.9,0.59
ATTR_004797,CAM_000257,AUD_000367,Streaming,2025-03-23 22:12:11,Impression,0.83,0.16
ATTR_004798,CAM_000159,AUD_000309,Radio,2025-04-20 23:37:15,Share,0.83,0.14
ATTR_004799,CAM_000274,AUD_000472,TV,2025-05-15 21:29:33,Impression,0.96,0.61
ATTR_004800,CAM_000020,AUD_000550,Retail,2025-02-28 23:17:38,Impression,0.78,0.58
ATTR_004801,CAM_000206,AUD_001001,Social,2025-07-16 01:35:37,Conversion,0.38,0.11
ATTR_004802,CAM_000383,AUD_000987,OOH,2025-04-08 11:01:44,View,0.3,0.15
ATTR_004803,CAM_000073,AUD_000970,Streaming,2025-08-28 18:16:47,View,0.86,0.77
ATTR_004804,CAM_000306,AUD_000708,Streaming,2025-06-01 19:31:45,Comment,0.52,0.42
ATTR_004805,CAM_000076,AUD_000726,Email,2025-01-17 07:03:57,View,0.18,0.09
ATTR_004806,CAM_000292,AUD_000216,Retail,2025-05-14 17:17:56,Impression,0.45,0.38
ATTR_004807,CAM_000195,AUD_001042,Retail,2025-08-29 17:06:57,Comment,0.82,0.63
ATTR_004808,CAM_000122,AUD_001137,Streaming,2025-07-09 20:31:54,View,0.43,0.32
ATTR_004809,CAM_000230,AUD_000887,OOH,2025-07-20 09:14:06,Click,0.19,0.13
ATTR_004810,CAM_000302,AUD_000878,Digital,2025-05-29 00:28:23,View,0.71,0.38
ATTR_004811,CAM_000007,AUD_001097,OOH,2025-06-07 08:42:34,Comment,0.82,0.66
ATTR_004812,CAM_000343,AUD_001025,Email,2025-03-06 17:58:22,Share,0.77,0.51
ATTR_004813,CAM_000133,AUD_000082,Radio,2025-04-23 03:16:02,Impression,0.28,0.31
ATTR_004814,CAM_000002,AUD_000795,Email,2025-07-13 10:30:10,Conversion,0.37,0.36
ATTR_004815,CAM_000363,AUD_000174,OOH,2025-07-26 14:29:42,Engagement,0.29,0.55
ATTR_004816,CAM_000224,AUD_000501,TV,2024-11-19 03:35:34,Engagement,0.22,0.79
ATTR_004817,CAM_000156,AUD_000499,Digital,2025-07-08 18:36:48,Comment,0.66,0.61
ATTR_004818,CAM_000009,AUD_000144,Retail,2025-05-24 03:32:05,Impression,0.66,0.37
ATTR_004819,CAM_000136,AUD_000691,Streaming,2025-07-24 16:27:12,Click,0.77,0.29
ATTR_004820,CAM_000105,AUD_000811,Retail,2025-06-06 17:07:41,Comment,0.33,0.8
ATTR_004821,CAM_000283,AUD_000248,Digital,2025-07-20 17:11:50,Impression,0.51,0.31
ATTR_004822,CAM_000018,AUD_000283,TV,2025-04-27 11:21:25,Conversion,0.7,0.34
ATTR_004823,CAM_000156,AUD_000526,OOH,2025-06-01 22:13:04,Engagement,0.11,0.13
ATTR_004824,CAM_000156,AUD_000866,Retail,2025-06-03 23:11:06,Comment,0.54,0.15
ATTR_004825,CAM_000375,AUD_000050,Digital,2025-08-06 21:46:05,View,0.54,0.29
ATTR_004826,CAM_000175,AUD_000205,Retail,2025-03-31 17:25:14,Comment,0.61,0.39
ATTR_004827,CAM_000091,AUD_000375,Streaming,2025-07-17 03:26:55,Share,0.87,0.64
ATTR_004828,CAM_000165,AUD_000310,TV,2025-05-20 10:18:05,View,0.76,0.08
ATTR_004829,CAM_000383,AUD_000127,OOH,2025-06-13 09:55:15,Share,0.85,0.6
ATTR_004830,CAM_000250,AUD_000048,Retail,2025-07-26 19:39:39,Click,0.45,0.67
ATTR_004831,CAM_000245,AUD_000105,Radio,2025-06-19 22:40:09,Engagement,0.56,0.34
ATTR_004832,CAM_000144,AUD_000033,TV,2025-08-26 18:14:19,Click,0.83,0.54
ATTR_004833,CAM_000375,AUD_001148,Print,2025-06-13 23:54:06,Comment,0.35,0.21
ATTR_004834,CAM_000145,AUD_000760,Radio,2025-04-15 22:16:30,Engagement,0.24,0.32
ATTR_004835,CAM_000133,AUD_000280,Digital,2025-02-26 01:47:29,Engagement,0.42,0.73
ATTR_004836,CAM_000013,AUD_000836,Social,2024-10-05 09:17:25,View,0.37,0.12
ATTR_004837,CAM_000207,AUD_000956,Digital,2025-06-11 01:41:40,Conversion,0.36,0.74
ATTR_004838,CAM_000175,AUD_000445,Radio,2025-03-11 12:02:13,Share,0.22,0.3
ATTR_004839,CAM_000330,AUD_000204,TV,2025-01-18 06:56:31,Comment,1.0,0.33
ATTR_004840,CAM_000051,AUD_000831,Digital,2025-08-05 18:45:48,Conversion,0.8,0.62
ATTR_004841,CAM_000228,AUD_000705,TV,2025-06-04 06:04:01,Share,0.58,0.67
ATTR_004842,CAM_000183,AUD_000082,Print,2025-07-17 00:02:30,Click,0.98,0.43
ATTR_004843,CAM_000335,AUD_001190,Digital,2025-05-05 12:32:20,Click,0.67,0.77
ATTR_004844,CAM_000381,AUD_001002,Radio,2025-07-12 15:28:00,Share,0.99,0.06
ATTR_004845,CAM_000070,AUD_000229,TV,2025-03-22 04:19:07,Engagement,0.64,0.25
ATTR_004846,CAM_000210,AUD_000598,Print,2025-03-27 07:34:30,Engagement,0.54,0.74
ATTR_004847,CAM_000043,AUD_000702,Print,2025-08-10 02:25:14,Conversion,0.96,0.16
ATTR_004848,CAM_000017,AUD_001092,Digital,2025-08-12 07:23:09,View,0.6,0.19
ATTR_004849,CAM_000166,AUD_000182,Radio,2025-03-21 09:59:50,View,0.79,0.48
ATTR_004850,CAM_000255,AUD_000628,Digital,2025-01-15 17:59:30,Comment,0.57,0.64
ATTR_004851,CAM_000062,AUD_000081,TV,2025-08-12 18:41:12,Comment,0.47,0.48
ATTR_004852,CAM_000305,AUD_000352,TV,2025-07-28 17:06:27,View,0.25,0.54
ATTR_004853,CAM_000246,AUD_000847,TV,2025-07-24 14:43:35,Click,0.29,0.74
ATTR_004854,CAM_000126,AUD_000184,Radio,2024-12-30 17:15:05,Engagement,0.41,0.51
ATTR_004855,CAM_000178,AUD_000139,Streaming,2025-02-28 22:03:14,Click,0.34,0.21
ATTR_004856,CAM_000027,AUD_000780,TV,2025-07-25 07:42:41,Engagement,0.52,0.53
ATTR_004857,CAM_000106,AUD_000142,Social,2025-04-12 14:24:23,View,0.33,0.2
ATTR_004858,CAM_000222,AUD_000439,Digital,2025-02-19 15:58:05,Impression,0.84,0.61
ATTR_004859,CAM_000385,AUD_000456,OOH,2025-03-20 03:12:13,Share,0.23,0.61
ATTR_004860,CAM_000170,AUD_000358,Print,2025-06-13 01:13:38,Engagement,0.51,0.72
ATTR_004861,CAM_000105,AUD_000171,Radio,2025-08-10 22:38:18,View,0.11,0.07
ATTR_004862,CAM_000002,AUD_001007,Print,2025-08-22 19:56:48,Engagement,0.24,0.65
ATTR_004863,CAM_000009,AUD_000952,Social,2025-04-08 21:06:20,Click,0.55,0.23
ATTR_004864,CAM_000139,AUD_000260,TV,2025-06-27 08:32:11,Click,0.11,0.51
ATTR_004865,CAM_000327,AUD_000167,Digital,2025-03-02 16:26:02,Impression,0.52,0.24
ATTR_004866,CAM_000340,AUD_000377,OOH,2025-02-28 04:16:39,Impression,0.73,0.23
ATTR_004867,CAM_000192,AUD_000565,Digital,2025-03-05 11:28:20,Comment,0.89,0.35
ATTR_004868,CAM_000316,AUD_001194,Email,2025-08-20 00:10:32,Impression,0.4,0.72
ATTR_004869,CAM_000110,AUD_000957,Social,2025-08-27 12:39:04,Share,0.67,0.38
ATTR_004870,CAM_000318,AUD_001131,Radio,2025-08-07 09:40:13,Engagement,0.12,0.71
ATTR_004871,CAM_000152,AUD_001022,Retail,2024-11-12 12:59:59,Comment,0.14,0.07
ATTR_004872,CAM_000142,AUD_000372,Digital,2025-06-05 12:51:13,View,0.23,0.3
ATTR_004873,CAM_000191,AUD_000494,Print,2025-07-14 01:30:32,Impression,0.85,0.25
ATTR_004874,CAM_000108,AUD_000679,Digital,2025-04-07 22:46:47,Comment,0.65,0.33
ATTR_004875,CAM_000121,AUD_000898,Print,2025-07-23 00:52:46,Impression,0.23,0.55
ATTR_004876,CAM_000141,AUD_000212,OOH,2025-08-07 02:47:38,Impression,0.79,0.47
ATTR_004877,CAM_000061,AUD_000241,Print,2025-08-17 04:53:39,Share,0.16,0.59
ATTR_004878,CAM_000382,AUD_000610,Social,2024-12-31 09:44:56,Click,0.74,0.23
ATTR_004879,CAM_000033,AUD_000524,Social,2025-05-31 00:52:30,Impression,0.89,0.49
ATTR_004880,CAM_000352,AUD_001046,Social,2025-07-04 18:15:03,Share,0.56,0.29
ATTR_004881,CAM_000389,AUD_000607,Digital,2024-11-22 01:27:07,Engagement,0.27,0.12
ATTR_004882,CAM_000228,AUD_000956,Retail,2025-07-08 09:37:06,View,1.0,0.48
ATTR_004883,CAM_000006,AUD_000665,Print,2024-11-16 08:40:34,Conversion,0.12,0.64
ATTR_004884,CAM_000330,AUD_000942,Streaming,2025-05-13 17:49:24,Click,0.76,0.64
ATTR_004885,CAM_000242,AUD_000772,Email,2025-07-11 04:17:05,Click,0.59,0.12
ATTR_004886,CAM_000355,AUD_000400,Print,2025-07-01 09:43:44,View,0.69,0.14
ATTR_004887,CAM_000108,AUD_000880,OOH,2025-06-09 02:05:15,Conversion,0.29,0.74
ATTR_004888,CAM_000014,AUD_000806,Streaming,2025-08-12 16:50:28,Comment,0.65,0.09
ATTR_004889,CAM_000382,AUD_000753,Radio,2025-03-26 14:01:25,Click,0.4,0.28
ATTR_004890,CAM_000280,AUD_000967,Print,2025-07-09 16:57:19,Engagement,0.37,0.73
ATTR_004891,CAM_000264,AUD_001054,Radio,2025-03-28 08:03:06,Impression,0.33,0.66
ATTR_004892,CAM_000103,AUD_000141,OOH,2025-05-29 23:26:04,View,0.43,0.56
ATTR_004893,CAM_000299,AUD_000721,Social,2025-08-05 05:08:41,Engagement,0.49,0.28
ATTR_004894,CAM_000250,AUD_000918,Print,2025-07-06 03:02:47,Share,0.24,0.71
ATTR_004895,CAM_000191,AUD_000115,Social,2025-07-28 02:42:23,View,0.4,0.79
ATTR_004896,CAM_000028,AUD_000119,TV,2025-05-15 19:49:06,View,0.11,0.66
ATTR_004897,CAM_000088,AUD_000653,Social,2025-08-06 17:14:26,Click,0.42,0.12
ATTR_004898,CAM_000313,AUD_000849,Social,2025-08-13 01:45:31,Share,0.3,0.4
ATTR_004899,CAM_000253,AUD_000857,Social,2025-04-11 12:08:31,Click,0.18,0.52
ATTR_004900,CAM_000384,AUD_000252,Retail,2025-05-26 14:03:03,Engagement,0.56,0.6
ATTR_004901,CAM_000355,AUD_001121,Streaming,2025-07-08 07:58:04,Conversion,0.11,0.69
ATTR_004902,CAM_000148,AUD_000585,Email,2025-05-23 23:19:39,Click,0.15,0.18
ATTR_004903,CAM_000039,AUD_000945,Social,2025-06-19 21:35:09,Share,0.98,0.6
ATTR_004904,CAM_000353,AUD_000354,Social,2025-03-27 08:10:03,View,0.49,0.33
ATTR_004905,CAM_000245,AUD_000939,Digital,2025-02-23 10:45:33,Impression,0.93,0.69
ATTR_004906,CAM_000050,AUD_000177,OOH,2025-04-16 14:59:14,View,0.86,0.73
ATTR_004907,CAM_000381,AUD_000452,Email,2025-05-11 17:04:16,Comment,0.73,0.46
ATTR_004908,CAM_000327,AUD_001049,Streaming,2025-03-19 10:53:58,Engagement,0.33,0.64
ATTR_004909,CAM_000390,AUD_001183,Streaming,2025-06-28 04:48:38,Impression,0.98,0.76
ATTR_004910,CAM_000095,AUD_000661,Digital,2025-05-11 04:59:20,Comment,0.16,0.24
ATTR_004911,CAM_000051,AUD_001168,Social,2025-05-29 13:15:03,Comment,0.71,0.58
ATTR_004912,CAM_000127,AUD_000721,Email,2025-08-09 05:46:45,View,0.58,0.45
ATTR_004913,CAM_000322,AUD_000088,Streaming,2025-05-06 21:00:46,Engagement,0.44,0.42
ATTR_004914,CAM_000058,AUD_000954,Retail,2025-08-12 17:34:33,Impression,0.15,0.76
ATTR_004915,CAM_000328,AUD_000157,Retail,2025-05-28 09:12:06,Share,0.82,0.63
ATTR_004916,CAM_000307,AUD_001052,OOH,2025-04-26 07:15:45,Click,0.43,0.28
ATTR_004917,CAM_000189,AUD_000329,Digital,2025-08-19 15:43:33,Share,0.31,0.75
ATTR_004918,CAM_000158,AUD_000266,Radio,2025-04-07 06:09:29,Click,0.89,0.26
ATTR_004919,CAM_000325,AUD_000359,Social,2025-04-03 09:56:07,Comment,0.22,0.36
ATTR_004920,CAM_000027,AUD_000821,Email,2025-04-17 00:09:20,Engagement,0.83,0.79
ATTR_004921,CAM_000269,AUD_000696,TV,2025-05-11 05:16:36,Comment,0.66,0.66
ATTR_004922,CAM_000344,AUD_000032,Streaming,2025-07-27 17:44:13,Conversion,0.88,0.74
ATTR_004923,CAM_000072,AUD_000024,Digital,2025-04-21 03:51:20,Share,0.58,0.11
ATTR_004924,CAM_000183,AUD_000514,Digital,2025-01-03 13:16:47,Comment,0.56,0.12
ATTR_004925,CAM_000273,AUD_000919,Digital,2025-06-27 09:34:49,Engagement,0.66,0.5
ATTR_004926,CAM_000243,AUD_000804,OOH,2025-02-22 01:06:49,Click,0.46,0.48
ATTR_004927,CAM_000151,AUD_000097,Email,2025-07-19 06:24:35,Share,0.58,0.35
ATTR_004928,CAM_000161,AUD_000788,Social,2025-08-26 01:11:00,Click,0.53,0.13
ATTR_004929,CAM_000142,AUD_000616,Streaming,2024-12-06 00:14:34,View,0.72,0.43
ATTR_004930,CAM_000289,AUD_000669,Print,2025-07-18 09:17:07,Impression,0.66,0.07
ATTR_004931,CAM_000002,AUD_000758,Digital,2025-05-14 06:03:35,Share,0.92,0.59
ATTR_004932,CAM_000112,AUD_000490,Email,2025-06-09 01:47:06,Impression,0.68,0.23
ATTR_004933,CAM_000320,AUD_000816,Social,2025-01-30 02:17:43,Share,0.29,0.64
ATTR_004934,CAM_000274,AUD_000228,Retail,2025-06-21 20:12:38,Comment,0.18,0.35
ATTR_004935,CAM_000252,AUD_000878,Retail,2025-05-27 19:39:15,Impression,0.95,0.64
ATTR_004936,CAM_000225,AUD_001093,Print,2025-02-28 06:55:52,Impression,0.14,0.39
ATTR_004937,CAM_000226,AUD_000946,OOH,2025-07-17 13:09:58,Comment,0.34,0.14
ATTR_004938,CAM_000377,AUD_000625,Digital,2025-07-21 17:59:03,Click,0.53,0.17
ATTR_004939,CAM_000133,AUD_000256,Streaming,2025-04-11 22:24:01,Conversion,0.6,0.33
ATTR_004940,CAM_000105,AUD_000037,Email,2025-08-15 07:33:55,View,0.88,0.24
ATTR_004941,CAM_000183,AUD_000614,Print,2025-02-18 01:07:10,Comment,0.73,0.57
ATTR_004942,CAM_000173,AUD_000988,Social,2025-04-25 18:35:56,Conversion,0.96,0.32
ATTR_004943,CAM_000147,AUD_000113,Digital,2025-05-24 13:14:12,Engagement,0.87,0.69
ATTR_004944,CAM_000395,AUD_000698,Streaming,2025-04-03 12:02:42,Impression,0.84,0.59
ATTR_004945,CAM_000393,AUD_000158,Print,2025-06-05 14:35:59,Comment,0.76,0.6
ATTR_004946,CAM_000396,AUD_000203,Social,2025-04-22 21:02:11,Click,0.94,0.51
ATTR_004947,CAM_000350,AUD_000125,Print,2025-04-25 14:30:43,Conversion,0.14,0.68
ATTR_004948,CAM_000323,AUD_000045,Digital,2024-11-12 20:46:58,Impression,0.71,0.56
ATTR_004949,CAM_000167,AUD_001025,Retail,2025-04-22 13:29:02,Engagement,0.83,0.54
ATTR_004950,CAM_000012,AUD_000824,Social,2025-06-16 11:08:47,View,0.71,0.46
ATTR_004951,CAM_000067,AUD_001079,Radio,2025-06-30 20:59:39,Share,0.31,0.57
ATTR_004952,CAM_000111,AUD_000171,Streaming,2025-06-27 18:55:06,Engagement,0.36,0.77
ATTR_004953,CAM_000137,AUD_000891,OOH,2025-01-14 20:43:30,Share,0.84,0.35
ATTR_004954,CAM_000264,AUD_000360,Digital,2025-08-16 01:15:50,Impression,0.14,0.29
ATTR_004955,CAM_000329,AUD_000589,Digital,2025-06-16 05:56:06,View,0.92,0.16
ATTR_004956,CAM_000019,AUD_000333,Email,2025-07-21 07:09:51,Impression,0.32,0.21
ATTR_004957,CAM_000014,AUD_000409,Digital,2025-08-09 16:59:38,Impression,0.7,0.59
ATTR_004958,CAM_000082,AUD_000702,Retail,2025-07-23 16:45:46,Comment,0.68,0.34
ATTR_004959,CAM_000390,AUD_001188,OOH,2025-07-20 02:37:48,Conversion,0.6,0.13
ATTR_004960,CAM_000193,AUD_000836,Digital,2025-01-18 20:51:38,Share,0.26,0.31
ATTR_004961,CAM_000399,AUD_001062,Print,2025-05-21 18:11:40,Comment,0.73,0.25
ATTR_004962,CAM_000269,AUD_000670,OOH,2025-07-04 06:59:46,Engagement,0.58,0.26
ATTR_004963,CAM_000011,AUD_001102,Email,2025-07-24 23:47:40,Impression,0.31,0.31
ATTR_004964,CAM_000044,AUD_000091,Digital,2025-08-12 01:29:53,Comment,0.63,0.5
ATTR_004965,CAM_000265,AUD_000742,Print,2025-03-11 05:48:18,Comment,0.54,0.49
ATTR_004966,CAM_000075,AUD_000319,OOH,2025-04-19 17:14:43,Share,0.13,0.52
ATTR_004967,CAM_000379,AUD_001127,Print,2025-08-19 23:35:39,Comment,0.48,0.59
ATTR_004968,CAM_000178,AUD_000558,TV,2025-08-16 20:31:15,Engagement,0.43,0.39
ATTR_004969,CAM_000378,AUD_000380,OOH,2025-02-05 12:37:01,Conversion,0.48,0.12
ATTR_004970,CAM_000087,AUD_001114,Print,2025-07-26 17:13:26,Conversion,0.25,0.18
ATTR_004971,CAM_000016,AUD_001022,Retail,2025-03-02 21:00:42,Click,0.63,0.61
ATTR_004972,CAM_000249,AUD_000979,Email,2025-06-01 03:12:42,Conversion,0.59,0.61
ATTR_004973,CAM_000245,AUD_000853,OOH,2025-03-26 23:23:44,Engagement,0.83,0.39
ATTR_004974,CAM_000146,AUD_000085,Print,2025-08-14 16:42:00,Conversion,0.17,0.24
ATTR_004975,CAM_000396,AUD_000787,Social,2025-07-24 09:14:00,Conversion,0.39,0.6
ATTR_004976,CAM_000173,AUD_000276,Retail,2025-06-17 20:22:48,Impression,0.88,0.75
ATTR_004977,CAM_000055,AUD_000566,Streaming,2025-07-03 12:47:11,Comment,0.98,0.76
ATTR_004978,CAM_000238,AUD_000898,TV,2025-03-29 01:30:27,Impression,0.63,0.59
ATTR_004979,CAM_000375,AUD_000858,Streaming,2025-07-06 08:51:24,Comment,0.59,0.34
ATTR_004980,CAM_000092,AUD_000027,Streaming,2025-06-03 10:26:30,Conversion,0.47,0.78
ATTR_004981,CAM_000153,AUD_000654,Streaming,2025-05-01 16:25:31,Share,0.81,0.63
ATTR_004982,CAM_000067,AUD_000784,Digital,2025-08-14 08:51:39,Engagement,0.42,0.51
ATTR_004983,CAM_000058,AUD_000871,Social,2025-07-10 03:30:01,Impression,0.15,0.8
ATTR_004984,CAM_000076,AUD_000437,Streaming,2025-03-02 01:26:22,Impression,0.24,0.2
ATTR_004985,CAM_000153,AUD_001094,TV,2025-02-27 14:05:16,Share,0.7,0.1
ATTR_004986,CAM_000315,AUD_000826,TV,2025-08-16 21:02:27,Conversion,0.83,0.57
ATTR_004987,CAM_000130,AUD_000956,Email,2024-09-29 06:49:10,Impression,0.3,0.06
ATTR_004988,CAM_000163,AUD_000939,Retail,2025-07-23 17:32:06,View,0.75,0.65
ATTR_004989,CAM_000120,AUD_000466,Digital,2025-07-13 21:38:55,Conversion,0.3,0.47
ATTR_004990,CAM_000057,AUD_000016,Social,2025-04-16 15:23:19,Comment,0.48,0.11
ATTR_004991,CAM_000157,AUD_001081,Digital,2025-06-29 06:24:03,View,0.21,0.78
ATTR_004992,CAM_000187,AUD_000859,Radio,2025-06-29 09:07:43,Comment,0.84,0.32
ATTR_004993,CAM_000159,AUD_000328,Print,2025-07-14 05:47:11,Click,0.69,0.7
ATTR_004994,CAM_000254,AUD_000002,Social,2025-08-15 10:02:06,Share,0.67,0.75
ATTR_004995,CAM_000079,AUD_001119,Digital,2025-07-14 09:01:59,Impression,0.36,0.33
ATTR_004996,CAM_000107,AUD_000153,Digital,2025-01-19 18:57:52,Share,0.19,0.12
ATTR_004997,CAM_000109,AUD_000819,Social,2025-04-12 13:24:04,View,0.35,0.56
ATTR_004998,CAM_000400,AUD_001017,OOH,2025-08-05 10:05:03,Click,0.71,0.49
ATTR_004999,CAM_000004,AUD_000697,Social,2025-08-03 19:29:41,Impression,0.27,0.2
ATTR_005000,CAM_000365,AUD_001172,OOH,2025-07-31 09:16:34,Comment,0.22,0.71
ATTR_005001,CAM_000240,AUD_000415,Retail,2025-01-17 09:41:30,Comment,0.85,0.46
ATTR_005002,CAM_000144,AUD_000698,Social,2025-08-17 14:56:33,View,0.14,0.17
ATTR_005003,CAM_000314,AUD_001090,Social,2024-12-06 20:20:14,Comment,0.72,0.49
ATTR_005004,CAM_000013,AUD_000810,Radio,2025-06-26 13:38:59,Comment,0.77,0.14
ATTR_005005,CAM_000043,AUD_000512,Social,2025-03-19 16:35:09,Conversion,0.26,0.6
ATTR_005006,CAM_000096,AUD_000560,Retail,2025-04-07 22:59:09,Conversion,0.82,0.59
ATTR_005007,CAM_000144,AUD_000633,Digital,2025-07-30 09:02:36,Impression,0.67,0.12
ATTR_005008,CAM_000266,AUD_000533,Print,2024-12-31 03:02:42,Click,0.98,0.37
ATTR_005009,CAM_000127,AUD_000976,Radio,2025-08-09 07:04:20,Engagement,0.25,0.68
ATTR_005010,CAM_000333,AUD_000159,Digital,2025-02-05 16:46:57,View,0.84,0.67
ATTR_005011,CAM_000125,AUD_000844,Digital,2025-08-23 15:33:36,Share,0.16,0.76
ATTR_005012,CAM_000252,AUD_001106,Print,2025-07-19 20:28:59,Impression,0.87,0.21
ATTR_005013,CAM_000141,AUD_000961,OOH,2025-08-10 14:05:07,Click,0.95,0.52
ATTR_005014,CAM_000347,AUD_001167,Radio,2025-03-06 12:07:05,Share,0.23,0.58
ATTR_005015,CAM_000284,AUD_000955,Social,2025-05-14 17:01:05,Comment,0.96,0.2
ATTR_005016,CAM_000364,AUD_000899,Digital,2025-07-26 15:24:54,Comment,0.82,0.56
ATTR_005017,CAM_000007,AUD_000255,Social,2025-08-22 16:39:23,Comment,0.51,0.46
ATTR_005018,CAM_000187,AUD_001140,Digital,2025-06-29 00:42:23,Click,0.86,0.71
ATTR_005019,CAM_000183,AUD_000471,Retail,2025-08-12 09:40:02,Click,0.28,0.66
ATTR_005020,CAM_000152,AUD_000857,TV,2025-05-13 09:59:18,Share,0.71,0.55
ATTR_005021,CAM_000041,AUD_000512,Digital,2025-03-30 15:30:48,Click,0.39,0.67
ATTR_005022,CAM_000090,AUD_000186,Social,2024-10-20 10:06:50,Impression,0.19,0.28
ATTR_005023,CAM_000343,AUD_000705,TV,2025-05-04 06:10:39,Click,0.9,0.65
ATTR_005024,CAM_000118,AUD_000836,OOH,2025-04-25 22:40:23,Engagement,0.95,0.65
ATTR_005025,CAM_000275,AUD_000842,Retail,2025-07-06 12:45:49,Click,0.13,0.46
ATTR_005026,CAM_000032,AUD_000284,Email,2025-01-25 21:29:09,Click,0.56,0.12
ATTR_005027,CAM_000168,AUD_000480,TV,2025-01-31 16:35:42,Click,0.96,0.12
ATTR_005028,CAM_000172,AUD_000509,Social,2025-07-20 01:05:39,Share,0.32,0.62
ATTR_005029,CAM_000393,AUD_000355,Streaming,2025-06-03 15:16:31,Engagement,0.72,0.1
ATTR_005030,CAM_000335,AUD_001049,Email,2025-03-20 03:03:00,Share,0.72,0.2
ATTR_005031,CAM_000389,AUD_000044,Email,2024-12-15 14:28:17,Conversion,0.57,0.8
ATTR_005032,CAM_000256,AUD_000586,OOH,2025-08-09 21:21:50,View,0.45,0.05
ATTR_005033,CAM_000178,AUD_000003,TV,2025-05-11 17:46:43,Engagement,0.6,0.35
