performance_id,campaign_id,segment_id,creative_id,media_channel,impressions,clicks,conversions,cost,ROI,CTR
PERF_003056,CAM_000269,SEG_000207,CRE_001076,Digital,91007,1211,41,319.61,16.23,0.0133
PERF_003057,CAM_000164,SEG_002659,CRE_000653,Digital,11984,147,6,70.75,4.67,0.0123
PERF_003058,CAM_000187,SEG_002842,CRE_000747,Retail,56395,490,9,161.19,9.49,0.0087
PERF_003059,CAM_000292,SEG_001938,CRE_001166,Email,34080,321,15,315.65,7.85,0.0094
PERF_003060,CAM_000240,SEG_000415,CRE_000957,OOH,4407,80,2,10.64,30.91,0.0183
PERF_003061,CAM_000101,SEG_000938,CRE_000403,OOH,9055,138,4,35.22,8.55,0.0153
PERF_003062,CAM_000268,SEG_002500,CRE_001071,Print,97285,981,12,396.67,4.6,0.0101
PERF_003063,CAM_000209,SEG_000888,CRE_000836,Retail,57327,444,11,435.27,0.47,0.0078
PERF_003064,CAM_000391,SEG_001279,CRE_001471,Radio,24613,150,1,163.96,-0.33,0.0061
PERF_003065,CAM_000096,SEG_000510,CRE_000383,Radio,71392,1196,54,149.23,60.5,0.0168
PERF_003066,CAM_000030,SEG_001699,CRE_000120,Email,87153,1082,42,479.54,7.71,0.0124
PERF_003067,CAM_000216,SEG_001144,CRE_000861,TV,3016,48,1,98.41,-0.4,0.0162
PERF_003068,CAM_000224,SEG_001931,CRE_000896,Email,46938,1302,27,408.06,8.21,0.0278
PERF_003069,CAM_000161,SEG_000623,CRE_000642,Radio,76573,647,13,698.02,1.0,0.0085
PERF_003070,CAM_000158,SEG_001308,CRE_000632,Print,72635,428,6,697.99,0.29,0.0059
PERF_003071,CAM_000217,SEG_001816,CRE_000865,Retail,52135,544,6,407.43,1.72,0.0104
PERF_003072,CAM_000370,SEG_001532,CRE_001409,Radio,75126,847,31,528.88,4.25,0.0113
PERF_003073,CAM_000119,SEG_000886,CRE_000475,Retail,87379,596,26,556.24,3.02,0.0068
PERF_003074,CAM_000335,SEG_000976,CRE_001305,OOH,4071,35,0,20.92,-1.0,0.0086
PERF_003075,CAM_000263,SEG_001708,CRE_001050,Radio,63594,657,31,160.17,27.34,0.0103
PERF_003076,CAM_000097,SEG_000425,CRE_000387,Retail,50780,673,23,197.08,13.31,0.0133
PERF_003077,CAM_000046,SEG_001626,CRE_000181,Print,29536,423,8,83.67,5.51,0.0143
PERF_003078,CAM_000077,SEG_000622,CRE_000305,Radio,16392,124,2,72.77,0.86,0.0076
PERF_003079,CAM_000107,SEG_001431,CRE_000428,Digital,41324,385,4,176.12,0.91,0.0093
PERF_003080,CAM_000056,SEG_002105,CRE_000221,Email,1737,36,0,5.86,-1.0,0.0208
PERF_003081,CAM_000317,SEG_000010,CRE_001251,Social,80984,1700,75,448.0,25.08,0.021
PERF_003082,CAM_000294,SEG_002244,CRE_001173,Retail,76586,1264,23,624.05,0.88,0.0165
PERF_003083,CAM_000250,SEG_000402,CRE_000998,OOH,24707,471,21,75.87,31.77,0.0191
PERF_003084,CAM_000058,SEG_000297,CRE_000232,Social,40314,652,17,596.88,2.95,0.0162
PERF_003085,CAM_000286,SEG_002894,CRE_001141,Streaming,2571,22,0,32.0,-1.0,0.0087
PERF_003086,CAM_000114,SEG_001994,CRE_000456,Digital,74291,433,14,538.47,3.87,0.0058
PERF_003087,CAM_000158,SEG_002853,CRE_000632,Social,9455,74,2,93.46,0.1,0.0079
PERF_003088,CAM_000322,SEG_000018,CRE_001266,Retail,1843,36,0,11.78,-1.0,0.0198
PERF_003089,CAM_000060,SEG_000287,CRE_000240,Radio,70305,844,39,266.71,25.94,0.012
PERF_003090,CAM_000377,SEG_001689,CRE_001430,Social,35650,206,10,499.51,0.24,0.0058
PERF_003091,CAM_000019,SEG_000828,CRE_000075,TV,46800,558,10,1139.16,-0.31,0.0119
PERF_003092,CAM_000059,SEG_002316,CRE_000234,Email,23342,275,11,123.05,5.06,0.0118
PERF_003093,CAM_000309,SEG_000562,CRE_001225,Print,97305,1808,57,707.72,12.38,0.0186
PERF_003094,CAM_000285,SEG_001261,CRE_001139,Streaming,38642,364,5,801.32,-0.48,0.0094
PERF_003095,CAM_000355,SEG_000638,CRE_001365,Streaming,42308,468,7,849.13,0.64,0.0111
PERF_003096,CAM_000254,SEG_001233,CRE_001016,Retail,52959,1019,31,507.4,10.95,0.0192
PERF_003097,CAM_000253,SEG_000544,CRE_001012,Streaming,73201,750,29,984.48,0.71,0.0103
PERF_003098,CAM_000180,SEG_002879,CRE_000720,OOH,79571,943,40,785.12,8.49,0.0119
PERF_003099,CAM_000254,SEG_002289,CRE_001013,Email,84112,2637,36,512.76,6.91,0.0314
PERF_003100,CAM_000322,SEG_001931,CRE_001265,Social,81721,1660,30,895.74,3.54,0.0203
PERF_003101,CAM_000301,SEG_002437,CRE_001201,Radio,65452,509,7,238.74,1.86,0.0078
PERF_003102,CAM_000032,SEG_000497,CRE_000127,Retail,71827,1395,19,621.17,1.72,0.0194
PERF_003103,CAM_000271,SEG_001710,CRE_001084,Streaming,32771,598,26,719.07,3.99,0.0183
PERF_003104,CAM_000125,SEG_000931,CRE_000500,Streaming,28741,369,6,697.75,0.7,0.0129
PERF_003105,CAM_000070,SEG_002355,CRE_000278,Social,43406,820,30,275.34,9.0,0.0189
PERF_003106,CAM_000250,SEG_000807,CRE_000999,Streaming,6819,127,1,108.89,0.57,0.0186
PERF_003107,CAM_000171,SEG_002277,CRE_000681,Streaming,1840,16,0,40.08,-1.0,0.0087
PERF_003108,CAM_000141,SEG_001687,CRE_000562,TV,97864,881,16,2969.09,-0.35,0.009
PERF_003109,CAM_000205,SEG_002693,CRE_000820,Digital,16122,98,4,34.21,15.6,0.0061
PERF_003110,CAM_000126,SEG_001133,CRE_000501,Email,78077,577,12,476.31,0.52,0.0074
PERF_003111,CAM_000058,SEG_002362,CRE_000230,Digital,1010,8,0,3.56,-1.0,0.0088
PERF_003112,CAM_000162,SEG_002164,CRE_000647,TV,10066,151,4,256.58,0.46,0.015
PERF_003113,CAM_000041,SEG_002742,CRE_000162,Radio,3399,47,1,20.24,7.52,0.0141
PERF_003114,CAM_000198,SEG_001353,CRE_000791,Email,12361,89,1,46.69,1.16,0.0072
PERF_003115,CAM_000311,SEG_000754,CRE_001232,Social,13293,135,2,84.3,2.8,0.0102
PERF_003116,CAM_000080,SEG_002647,CRE_000317,Digital,28240,244,8,124.5,4.89,0.0087
PERF_003117,CAM_000245,SEG_002913,CRE_000980,Digital,57253,381,7,267.25,3.83,0.0067
PERF_003118,CAM_000293,SEG_000957,CRE_001171,Streaming,56130,548,26,934.98,4.12,0.0098
PERF_003119,CAM_000102,SEG_001812,CRE_000408,TV,72325,877,13,1540.46,-0.57,0.0121
PERF_003120,CAM_000147,SEG_001623,CRE_000588,Email,99425,3188,33,746.25,5.62,0.0321
PERF_003121,CAM_000352,SEG_001455,CRE_001356,Retail,2206,25,0,19.82,-1.0,0.0115
PERF_003122,CAM_000196,SEG_002748,CRE_000782,OOH,56374,591,7,178.58,5.33,0.0105
PERF_003123,CAM_000161,SEG_002897,CRE_000642,Social,21583,357,17,151.77,11.04,0.0166
PERF_003124,CAM_000171,SEG_003014,CRE_000681,Print,39362,349,7,140.5,1.72,0.0089
PERF_003125,CAM_000189,SEG_003017,CRE_000754,TV,29670,561,9,1149.08,-0.33,0.0189
PERF_003126,CAM_000085,SEG_002394,CRE_000337,Digital,89247,898,37,286.32,10.73,0.0101
PERF_003127,CAM_000190,SEG_001232,CRE_000757,Print,56658,453,15,495.3,3.47,0.008
PERF_003128,CAM_000219,SEG_001552,CRE_000874,Radio,73009,423,16,597.69,1.43,0.0058
PERF_003129,CAM_000209,SEG_001603,CRE_000833,Retail,41802,464,11,194.44,2.63,0.0111
PERF_003130,CAM_000296,SEG_002716,CRE_001183,Digital,92019,673,8,727.9,0.42,0.0073
PERF_003131,CAM_000143,SEG_000831,CRE_000569,Digital,71300,546,11,282.9,6.75,0.0077
PERF_003132,CAM_000244,SEG_000170,CRE_000974,Retail,85538,1472,62,635.14,5.95,0.0172
PERF_003133,CAM_000011,SEG_002232,CRE_000042,Social,94303,1391,46,729.74,2.44,0.0148
PERF_003134,CAM_000006,SEG_000215,CRE_000021,Streaming,1481,27,0,26.59,-1.0,0.0183
PERF_003135,CAM_000243,SEG_001982,CRE_000971,TV,30387,579,22,1087.1,2.76,0.0191
PERF_003136,CAM_000193,SEG_002496,CRE_000772,Retail,40514,284,10,351.69,0.91,0.007
PERF_003137,CAM_000299,SEG_001650,CRE_001193,Print,90574,1164,48,684.8,7.05,0.0129
PERF_003138,CAM_000299,SEG_001994,CRE_001195,OOH,77118,656,14,690.48,0.99,0.0085
PERF_003139,CAM_000097,SEG_001772,CRE_000385,Radio,63088,433,18,462.27,5.18,0.0069
PERF_003140,CAM_000065,SEG_001294,CRE_000260,Print,5368,55,2,36.23,6.29,0.0104
PERF_003141,CAM_000235,SEG_001283,CRE_000937,Radio,70477,478,5,184.56,1.85,0.0068
PERF_003142,CAM_000236,SEG_001264,CRE_000941,Radio,9322,71,3,55.2,5.6,0.0077
PERF_003143,CAM_000376,SEG_002336,CRE_001428,Email,36156,735,8,88.81,14.35,0.0203
PERF_003144,CAM_000115,SEG_002800,CRE_000457,Digital,68961,685,24,159.24,27.95,0.0099
PERF_003145,CAM_000197,SEG_002368,CRE_000788,Streaming,63736,822,36,861.64,2.03,0.0129
PERF_003146,CAM_000192,SEG_000546,CRE_000765,TV,79405,1236,51,2620.73,1.03,0.0156
PERF_003147,CAM_000082,SEG_000940,CRE_000326,Digital,20068,137,5,88.52,2.14,0.0068
PERF_003148,CAM_000184,SEG_001858,CRE_000736,Retail,19863,216,10,152.44,7.4,0.0109
PERF_003149,CAM_000086,SEG_000845,CRE_000343,TV,81478,1109,39,1499.29,0.88,0.0136
PERF_003150,CAM_000283,SEG_001274,CRE_001132,Social,86733,1510,60,466.29,13.51,0.0174
PERF_003151,CAM_000265,SEG_002883,CRE_001059,Retail,44491,493,18,140.12,15.27,0.0111
PERF_003152,CAM_000101,SEG_001965,CRE_000404,TV,18537,289,11,584.46,1.61,0.0156
PERF_003153,CAM_000286,SEG_001192,CRE_001142,Retail,63923,988,13,329.31,2.36,0.0155
PERF_003154,CAM_000303,SEG_002642,CRE_001207,TV,82627,603,11,2153.37,-0.66,0.0073
PERF_003155,CAM_000081,SEG_000870,CRE_000321,OOH,35373,182,8,125.54,3.3,0.0052
PERF_003156,CAM_000148,SEG_002418,CRE_000592,OOH,36141,311,4,225.74,2.44,0.0086
PERF_003157,CAM_000332,SEG_001477,CRE_001296,OOH,86415,987,36,793.88,7.04,0.0114
PERF_003158,CAM_000192,SEG_000341,CRE_000766,TV,19644,126,3,422.71,-0.28,0.0065
PERF_003159,CAM_000072,SEG_002295,CRE_000285,Streaming,76383,728,17,1308.41,1.13,0.0095
PERF_003160,CAM_000262,SEG_001008,CRE_001048,Print,12584,167,5,80.4,4.92,0.0133
PERF_003161,CAM_000331,SEG_000033,CRE_001292,Social,9072,80,3,65.49,3.51,0.0089
PERF_003162,CAM_000313,SEG_002417,CRE_001237,Radio,26679,372,6,217.55,4.44,0.014
PERF_003163,CAM_000167,SEG_002860,CRE_000665,Print,3075,15,0,24.66,-1.0,0.005
PERF_003164,CAM_000002,SEG_000574,CRE_000005,Digital,19630,264,8,134.54,7.49,0.0135
PERF_003165,CAM_000238,SEG_001699,CRE_000950,TV,59424,1013,44,1019.93,3.68,0.017
PERF_003166,CAM_000052,SEG_000091,CRE_000205,Streaming,93174,790,33,1244.74,0.97,0.0085
PERF_003167,CAM_000082,SEG_002729,CRE_000327,Social,47505,911,17,564.37,3.76,0.0192
PERF_003168,CAM_000164,SEG_001063,CRE_000653,Social,57322,1091,25,308.17,4.73,0.019
PERF_003169,CAM_000382,SEG_001948,CRE_001444,Retail,14086,250,3,72.73,7.03,0.0178
PERF_003170,CAM_000129,SEG_000678,CRE_000514,Radio,77516,1443,67,259.02,49.18,0.0186
PERF_003171,CAM_000335,SEG_002544,CRE_001304,OOH,19757,181,8,168.6,2.92,0.0092
PERF_003172,CAM_000394,SEG_001752,CRE_001482,TV,79287,1470,37,1296.76,2.39,0.0185
PERF_003173,CAM_000298,SEG_000780,CRE_001189,Streaming,1534,15,0,29.84,-1.0,0.0102
PERF_003174,CAM_000329,SEG_000286,CRE_001286,TV,70574,1229,32,2517.63,0.34,0.0174
PERF_003175,CAM_000175,SEG_002832,CRE_000700,Email,48456,1304,16,238.49,11.8,0.0269
PERF_003176,CAM_000080,SEG_002562,CRE_000318,TV,94666,1349,43,2968.04,0.24,0.0143
PERF_003177,CAM_000345,SEG_000618,CRE_001333,Retail,84815,1192,12,223.96,9.35,0.0141
PERF_003178,CAM_000390,SEG_000698,CRE_001468,Email,2908,19,0,11.94,-1.0,0.0066
PERF_003179,CAM_000063,SEG_001676,CRE_000251,Radio,59572,885,36,396.47,15.87,0.0149
PERF_003180,CAM_000095,SEG_002770,CRE_000379,Retail,53805,841,30,403.78,9.46,0.0156
PERF_003181,CAM_000268,SEG_000699,CRE_001072,Print,27365,451,15,177.88,8.42,0.0165
PERF_003182,CAM_000053,SEG_000045,CRE_000212,Digital,94118,867,28,534.37,8.16,0.0092
PERF_003183,CAM_000164,SEG_000139,CRE_000656,Retail,59466,656,31,495.05,9.08,0.011
PERF_003184,CAM_000140,SEG_002532,CRE_000558,Retail,19603,316,5,123.91,6.45,0.0161
PERF_003185,CAM_000080,SEG_000786,CRE_000317,Radio,48645,303,4,251.12,2.14,0.0062
PERF_003186,CAM_000034,SEG_002434,CRE_000135,OOH,85972,1121,48,280.08,19.36,0.0131
PERF_003187,CAM_000058,SEG_000759,CRE_000231,Social,57852,1001,10,517.22,0.02,0.0173
PERF_003188,CAM_000301,SEG_000529,CRE_001201,Print,30996,189,4,73.89,7.49,0.0061
PERF_003189,CAM_000031,SEG_001127,CRE_000123,Retail,88122,453,16,396.27,6.46,0.0051
PERF_003190,CAM_000214,SEG_001967,CRE_000856,TV,88141,1330,39,1763.88,1.76,0.0151
PERF_003191,CAM_000326,SEG_001968,CRE_001277,Social,69126,869,9,667.55,-0.26,0.0126
PERF_003192,CAM_000023,SEG_000621,CRE_000089,Email,56546,1642,63,336.39,23.29,0.029
PERF_003193,CAM_000187,SEG_000773,CRE_000746,Retail,33671,175,6,281.66,0.48,0.0052
PERF_003194,CAM_000155,SEG_002476,CRE_000617,Streaming,43519,376,8,965.64,-0.43,0.0087
PERF_003195,CAM_000007,SEG_001930,CRE_000027,Radio,99632,558,17,328.49,2.73,0.0056
PERF_003196,CAM_000072,SEG_001666,CRE_000285,Radio,82382,1482,25,283.93,3.52,0.018
PERF_003197,CAM_000151,SEG_002133,CRE_000604,TV,86010,1072,35,2431.48,0.29,0.0125
PERF_003198,CAM_000209,SEG_000328,CRE_000834,Digital,32776,441,6,192.7,1.18,0.0135
PERF_003199,CAM_000142,SEG_002047,CRE_000566,Retail,4369,31,0,15.61,-1.0,0.0071
PERF_003200,CAM_000217,SEG_001961,CRE_000867,TV,28131,388,6,508.57,-0.23,0.0138
PERF_003201,CAM_000168,SEG_001683,CRE_000670,Email,99775,612,12,369.83,3.67,0.0061
PERF_003202,CAM_000170,SEG_001521,CRE_000680,Streaming,19196,272,8,308.15,1.22,0.0142
PERF_003203,CAM_000265,SEG_000461,CRE_001059,TV,43330,547,10,1569.8,-0.09,0.0126
PERF_003204,CAM_000300,SEG_001601,CRE_001198,TV,87338,824,20,3136.75,-0.66,0.0094
PERF_003205,CAM_000120,SEG_001941,CRE_000477,Streaming,72767,1262,29,1405.77,2.69,0.0173
PERF_003206,CAM_000186,SEG_001882,CRE_000741,Social,29581,355,13,224.16,2.29,0.012
PERF_003207,CAM_000347,SEG_001291,CRE_001341,Social,26329,610,21,310.52,9.88,0.0232
PERF_003208,CAM_000392,SEG_000808,CRE_001474,Radio,3505,38,1,28.69,5.26,0.0109
PERF_003209,CAM_000112,SEG_000997,CRE_000447,Email,82156,460,10,338.99,3.78,0.0056
PERF_003210,CAM_000091,SEG_002720,CRE_000361,OOH,72261,366,15,362.85,5.74,0.0051
PERF_003211,CAM_000187,SEG_002261,CRE_000748,Print,64280,1084,40,322.35,16.33,0.0169
PERF_003212,CAM_000257,SEG_001632,CRE_001025,Radio,94752,922,14,770.62,0.05,0.0097
PERF_003213,CAM_000053,SEG_000391,CRE_000212,Email,94807,1053,12,938.81,1.49,0.0111
PERF_003214,CAM_000255,SEG_002968,CRE_001018,TV,92591,1372,53,2168.51,1.53,0.0148
PERF_003215,CAM_000173,SEG_002912,CRE_000690,Streaming,44818,407,5,635.27,0.48,0.0091
PERF_003216,CAM_000276,SEG_002861,CRE_001103,Print,10959,214,4,75.21,2.66,0.0196
PERF_003217,CAM_000346,SEG_002614,CRE_001337,Email,23299,225,5,142.54,2.16,0.0097
PERF_003218,CAM_000044,SEG_000139,CRE_000174,TV,15296,230,7,361.1,1.9,0.0151
PERF_003219,CAM_000158,SEG_002979,CRE_000631,Digital,88616,924,24,684.16,3.41,0.0104
PERF_003220,CAM_000018,SEG_002946,CRE_000072,Email,15288,92,3,116.22,3.81,0.006
PERF_003221,CAM_000052,SEG_001461,CRE_000207,OOH,19769,217,4,82.67,3.73,0.011
PERF_003222,CAM_000283,SEG_001524,CRE_001130,Digital,39057,388,12,239.88,7.83,0.0099
PERF_003223,CAM_000130,SEG_002190,CRE_000519,Radio,78228,976,15,388.34,1.63,0.0125
PERF_003224,CAM_000197,SEG_000352,CRE_000786,TV,3938,78,2,88.78,2.1,0.02
PERF_003225,CAM_000235,SEG_001949,CRE_000939,OOH,57752,930,31,137.51,29.85,0.0161
PERF_003226,CAM_000206,SEG_001909,CRE_000823,Social,58609,816,19,504.79,5.28,0.0139
PERF_003227,CAM_000153,SEG_002552,CRE_000609,Social,14591,271,9,197.2,7.99,0.0186
PERF_003228,CAM_000048,SEG_001822,CRE_000189,Streaming,53464,399,9,803.53,-0.21,0.0075
PERF_003229,CAM_000117,SEG_002486,CRE_000466,Email,53139,531,24,382.76,7.18,0.01
PERF_003230,CAM_000300,SEG_002612,CRE_001198,Social,87323,1732,64,844.35,9.68,0.0198
PERF_003231,CAM_000328,SEG_001023,CRE_001282,OOH,84196,586,14,234.93,2.67,0.007
PERF_003232,CAM_000267,SEG_001340,CRE_001066,Print,19701,353,10,193.1,8.22,0.0179
PERF_003233,CAM_000129,SEG_002343,CRE_000516,OOH,88309,1058,38,414.03,12.35,0.012
PERF_003234,CAM_000228,SEG_000213,CRE_000910,Retail,46302,402,7,124.0,3.39,0.0087
PERF_003235,CAM_000209,SEG_000895,CRE_000836,Retail,54285,835,29,344.47,3.83,0.0154
PERF_003236,CAM_000205,SEG_002349,CRE_000818,OOH,91323,669,29,472.88,9.05,0.0073
PERF_003237,CAM_000236,SEG_001089,CRE_000944,Retail,1706,26,0,3.63,-1.0,0.0157
PERF_003238,CAM_000064,SEG_000051,CRE_000255,Print,1009,9,0,2.37,-1.0,0.0098
PERF_003239,CAM_000229,SEG_002083,CRE_000914,Streaming,18378,155,6,232.4,2.11,0.0085
PERF_003240,CAM_000186,SEG_000972,CRE_000741,OOH,53485,935,28,292.6,5.96,0.0175
PERF_003241,CAM_000178,SEG_001693,CRE_000712,Social,82057,1813,65,460.7,12.67,0.0221
PERF_003242,CAM_000042,SEG_001932,CRE_000168,OOH,91368,1057,21,716.45,2.32,0.0116
PERF_003243,CAM_000250,SEG_001731,CRE_001000,Retail,91288,836,27,470.65,7.8,0.0092
PERF_003244,CAM_000053,SEG_001378,CRE_000212,Print,2861,15,0,12.23,-1.0,0.0053
PERF_003245,CAM_000275,SEG_003017,CRE_001098,Social,46005,892,36,230.89,16.54,0.0194
PERF_003246,CAM_000018,SEG_001930,CRE_000069,OOH,83226,955,18,644.7,1.51,0.0115
PERF_003247,CAM_000114,SEG_001501,CRE_000455,TV,5130,76,2,158.6,0.16,0.0148
PERF_003248,CAM_000080,SEG_001474,CRE_000318,OOH,37208,608,9,99.71,5.43,0.0164
PERF_003249,CAM_000126,SEG_000498,CRE_000504,Social,8753,150,3,112.89,2.42,0.0172
PERF_003250,CAM_000281,SEG_000491,CRE_001124,TV,71801,1415,63,1708.49,1.89,0.0197
PERF_003251,CAM_000055,SEG_001218,CRE_000219,Digital,96040,881,9,285.1,4.95,0.0092
PERF_003252,CAM_000225,SEG_002592,CRE_000900,Retail,45892,700,21,118.81,21.68,0.0153
PERF_003253,CAM_000351,SEG_002603,CRE_001352,Retail,18132,296,7,161.57,3.08,0.0163
PERF_003254,CAM_000234,SEG_002191,CRE_000936,Email,18021,569,26,157.05,25.91,0.0316
PERF_003255,CAM_000179,SEG_000587,CRE_000715,Social,99431,1351,56,645.61,3.62,0.0136
PERF_003256,CAM_000276,SEG_000776,CRE_001103,Retail,69655,413,4,670.81,-0.61,0.0059
PERF_003257,CAM_000060,SEG_001909,CRE_000237,Print,9225,129,4,48.72,4.97,0.014
PERF_003258,CAM_000008,SEG_002448,CRE_000031,Retail,40836,269,6,93.84,2.87,0.0066
PERF_003259,CAM_000107,SEG_000318,CRE_000425,Email,27182,820,30,68.88,49.27,0.0302
PERF_003260,CAM_000149,SEG_001479,CRE_000596,OOH,53390,561,11,403.38,3.37,0.0105
PERF_003261,CAM_000154,SEG_001323,CRE_000613,OOH,54617,419,11,357.12,1.61,0.0077
PERF_003262,CAM_000146,SEG_002651,CRE_000582,Email,52136,1722,31,111.36,41.29,0.033
PERF_003263,CAM_000383,SEG_000445,CRE_001448,OOH,52389,886,25,213.64,7.28,0.0169
PERF_003264,CAM_000156,SEG_001725,CRE_000622,Streaming,63999,473,17,985.64,0.17,0.0074
PERF_003265,CAM_000284,SEG_001432,CRE_001134,Email,44016,249,7,294.12,2.23,0.0057
PERF_003266,CAM_000318,SEG_000064,CRE_001253,Streaming,2297,43,0,36.01,-1.0,0.019
PERF_003267,CAM_000365,SEG_002388,CRE_001394,TV,2706,40,1,81.31,-0.33,0.015
PERF_003268,CAM_000120,SEG_002945,CRE_000478,Retail,74526,1218,24,149.28,12.16,0.0163
PERF_003269,CAM_000217,SEG_000150,CRE_000868,TV,60326,895,38,2183.13,2.23,0.0148
PERF_003270,CAM_000091,SEG_001892,CRE_000361,OOH,7250,56,1,53.72,1.45,0.0078
PERF_003271,CAM_000258,SEG_002580,CRE_001032,Digital,88194,479,9,656.22,1.06,0.0054
PERF_003272,CAM_000146,SEG_002415,CRE_000583,Social,81392,1434,66,790.42,5.44,0.0176
PERF_003273,CAM_000252,SEG_001329,CRE_001005,OOH,78792,1565,47,163.62,50.28,0.0199
PERF_003274,CAM_000054,SEG_000537,CRE_000214,Retail,43107,348,5,363.13,0.18,0.0081
PERF_003275,CAM_000111,SEG_000372,CRE_000443,TV,9984,176,3,343.25,0.61,0.0177
PERF_003276,CAM_000264,SEG_002608,CRE_001053,Digital,18906,169,8,65.82,12.74,0.009
PERF_003277,CAM_000308,SEG_000262,CRE_001224,Retail,26167,292,6,222.66,1.92,0.0112
PERF_003278,CAM_000230,SEG_002403,CRE_000917,Email,72187,685,16,689.9,0.89,0.0095
PERF_003279,CAM_000273,SEG_000290,CRE_001090,Retail,39341,712,27,201.51,6.55,0.0181
PERF_003280,CAM_000270,SEG_002108,CRE_001077,Social,45029,578,27,445.19,9.43,0.0128
PERF_003281,CAM_000284,SEG_001764,CRE_001133,Email,8659,70,3,49.02,2.59,0.0082
PERF_003282,CAM_000222,SEG_002233,CRE_000885,Print,49075,437,11,461.96,0.38,0.0089
PERF_003283,CAM_000190,SEG_000809,CRE_000758,Print,95883,915,12,776.87,0.86,0.0095
PERF_003284,CAM_000130,SEG_000451,CRE_000517,Digital,11663,141,1,44.84,1.22,0.0121
PERF_003285,CAM_000098,SEG_000352,CRE_000392,OOH,14148,178,6,129.18,7.12,0.0126
PERF_003286,CAM_000252,SEG_002579,CRE_001006,Digital,21112,234,2,154.83,1.34,0.0111
PERF_003287,CAM_000229,SEG_001808,CRE_000914,Email,49697,1575,47,408.13,10.35,0.0317
PERF_003288,CAM_000309,SEG_002573,CRE_001227,Streaming,89925,1281,39,1810.17,0.56,0.0143
PERF_003289,CAM_000223,SEG_001893,CRE_000889,Print,8608,164,3,53.8,3.76,0.0191
PERF_003290,CAM_000269,SEG_002012,CRE_001076,Print,20532,228,6,54.85,10.97,0.0111
PERF_003291,CAM_000345,SEG_001360,CRE_001335,TV,9742,126,1,149.27,-0.34,0.013
PERF_003292,CAM_000400,SEG_000141,CRE_001498,TV,86950,1085,44,1453.08,4.35,0.0125
PERF_003293,CAM_000131,SEG_002859,CRE_000523,TV,90810,1085,30,1887.5,2.08,0.012
PERF_003294,CAM_000011,SEG_001904,CRE_000043,TV,67313,469,23,1822.98,0.2,0.007
PERF_003295,CAM_000145,SEG_001679,CRE_000579,Print,20878,146,7,48.98,15.74,0.007
PERF_003296,CAM_000223,SEG_001873,CRE_000892,Digital,13273,141,6,85.27,12.46,0.0106
PERF_003297,CAM_000111,SEG_002226,CRE_000444,Radio,75769,639,8,458.88,0.54,0.0084
PERF_003298,CAM_000032,SEG_001815,CRE_000126,OOH,9657,133,2,56.66,1.4,0.0138
PERF_003299,CAM_000040,SEG_001876,CRE_000159,Retail,39750,709,7,140.67,2.82,0.0179
PERF_003300,CAM_000164,SEG_001869,CRE_000654,Print,58951,472,17,462.4,5.06,0.008
PERF_003301,CAM_000239,SEG_000512,CRE_000953,Print,51536,259,11,284.51,1.46,0.005
PERF_003302,CAM_000213,SEG_000544,CRE_000849,Streaming,46071,421,20,815.39,3.56,0.0092
PERF_003303,CAM_000206,SEG_001501,CRE_000821,Streaming,1658,13,0,24.0,-1.0,0.0084
PERF_003304,CAM_000125,SEG_000242,CRE_000497,Social,41909,745,13,450.15,0.92,0.0178
PERF_003305,CAM_000159,SEG_001949,CRE_000635,Digital,19930,118,2,109.52,0.18,0.0059
PERF_003306,CAM_000245,SEG_001480,CRE_000977,Streaming,27000,291,10,539.73,1.38,0.0108
PERF_003307,CAM_000175,SEG_002453,CRE_000700,Social,59000,1011,49,330.1,26.21,0.0171
PERF_003308,CAM_000196,SEG_002532,CRE_000783,Email,18504,237,3,157.09,1.78,0.0128
PERF_003309,CAM_000319,SEG_000763,CRE_001256,OOH,14614,120,1,67.51,0.89,0.0083
PERF_003310,CAM_000168,SEG_000691,CRE_000672,TV,71618,671,12,2265.45,-0.66,0.0094
PERF_003311,CAM_000061,SEG_003004,CRE_000241,Digital,13417,159,7,85.72,9.67,0.0119
PERF_003312,CAM_000301,SEG_000690,CRE_001203,Streaming,34993,358,16,595.67,2.94,0.0102
PERF_003313,CAM_000145,SEG_001312,CRE_000579,Social,28432,243,3,309.72,0.01,0.0086
PERF_003314,CAM_000099,SEG_001202,CRE_000394,Digital,92243,715,27,593.88,2.52,0.0078
PERF_003315,CAM_000239,SEG_000245,CRE_000956,Email,86340,2091,89,400.84,39.81,0.0242
PERF_003316,CAM_000299,SEG_002246,CRE_001196,Email,91814,2283,87,720.54,5.99,0.0249
PERF_003317,CAM_000370,SEG_002215,CRE_001409,Streaming,54127,780,22,739.43,3.9,0.0144
PERF_003318,CAM_000206,SEG_000877,CRE_000824,Social,49785,348,16,479.96,3.23,0.007
PERF_003319,CAM_000163,SEG_000258,CRE_000650,Social,38834,682,16,379.54,6.08,0.0176
PERF_003320,CAM_000037,SEG_001170,CRE_000147,Radio,38714,712,7,268.01,1.95,0.0184
PERF_003321,CAM_000142,SEG_001821,CRE_000568,Radio,42830,477,19,276.04,2.84,0.0111
PERF_003322,CAM_000249,SEG_002132,CRE_000993,Streaming,95172,941,17,2194.49,-0.61,0.0099
PERF_003323,CAM_000152,SEG_000775,CRE_000608,TV,78602,886,44,1522.54,3.24,0.0113
